loan_id,age,gender,marital_status,education,self_employed,num_dependents,employment_years,income_annual,loan_amount,loan_term_months,loan_purpose,credit_score,existing_loans,residential_assets,commercial_assets,bank_balance,monthly_expenses,property_area,loan_status,unnamed_col,row_number,random_notes
1934,63.0,,Divorced,Post Graduate,N,1,29.0,60502.0,130801.0,120,Education,798.0,0,913808,284294.0,43310.0,28506.0,semi-urban,Approved,,1933,
5143,33.0,male,Married,Not Graduate,no,3,25.0,64028.0,433866.0,120,EDUCATION,,4,452369,7893.0,290179.0,21660.0,Rural,Approved,,5142,none
3161,39.0,Female,Married,Not Graduate,Yes,0,12.0,115872.0,232276.0,24,Business,667.0,2,626633,118854.0,3379.0,18266.0,Semiurban,Approved,,3160,check
2031,41.0,MALE,Single,Grad,NO,3,,23981.0,,24,Medical,437.0,0,335078,325711.0,68479.0,20987.0,semi-urban,Rejected,,2030,
893,26.0,MALE,Divorced,Not Graduate,YES,3,23.0,33440.0,468238.0,12,Medical,344.0,0,525371,217770.0,14303.0,36703.0,Rural,Rejected,,892,
4070,39.0,female,divorced,Grad,yes,5,,166903.0,236789.0,120,Home,552.0,0,192928,370126.0,255824.0,48545.0,urban,Approved,,4069,
4256,63.0,MALE,Single,Grad,Y,1,0.0,82502.0,381506.0,84,Personal,641.0,3,848823,490020.0,201805.0,45218.0,RURAL,Approved,,4255,check
3,35.0,female,married,Not Graduate,Yes,5,,52230.0,11163.0,24,EDUCATION,393.0,3,74167,239763.0,234340.0,41586.0,RURAL,Approved,,2,N/A
2110,46.0,male,Single,Post Graduate,Yes,3,8.0,114968.0,126509.0,48,Medical,429.0,4,566466,137405.0,207512.0,13047.0,RURAL,Approved,,2109,none
850,37.0,female,divorced,graduate,Yes,2,11.0,125227.0,167776.0,60,Personal,642.0,2,646097,82417.0,282501.0,20221.0,Urban,Approved,,849,
2738,30.0,male,Divorced,NOT GRADUATE,N,5,,105468.0,387342.0,36,home,648.0,3,825982,349047.0,254364.0,24202.0,Rural,Approved,,2737,
2467,40.0,female,married,Post Graduate,,0,20.0,,491160.0,120,EDUCATION,335.0,4,70311,128459.0,,10356.0,Semiurban,Rejected,,2466,N/A
1915,46.0,male,divorced,Post Graduate,no,0,5.0,101899.0,237131.0,48,EDUCATION,354.0,2,564360,32.0,66607.0,14264.0,RURAL,Approved,,1914,check
1597,24.0,female,Single,Graduate,NO,1,2.0,147101.0,35921.0,48,Personal,426.0,1,571726,257130.0,131320.0,8217.0,semi-urban,Approved,,1596,
1914,40.0,FEMALE,Divorced,Grad,no,1,12.0,92255.0,8212.0,36,home,663.0,3,998270,478550.0,242384.0,5934.0,Urban,Approved,,1913,
5762,45.0,Male,Divorced,Graduate,Y,5,2.0,81901.0,206811.0,48,home,555.0,2,331120,152351.0,222011.0,16538.0,Semiurban,Rejected,,5761,
2737,34.0,FEMALE,married,Post Graduate,no,1,17.0,110365.0,160418.0,48,Home,580.0,4,74225,137451.0,227304.0,30769.0,Rural,Approved,,2736,check
727,32.0,Male,SINGLE,Not Graduate,No,5,22.0,151858.0,309161.0,120,Medical,346.0,1,554661,165438.0,295376.0,6845.0,semi-urban,Approved,,726,none
54,55.0,male,Single,NOT GRADUATE,,0,20.0,61979.0,19551.0,84,Education,815.0,0,289854,355870.0,61113.0,,semi-urban,Approved,,53,check
1797,38.0,female,married,Not Graduate,Y,1,,21044.0,,24,home,825.0,3,43891,179769.0,,37995.0,Urban,Rejected,,1796,none
3846,40.0,F,Divorced,NOT GRADUATE,Yes,2,19.0,173189.0,422983.0,24,home,635.0,2,766702,441078.0,126654.0,35867.0,Rural,Approved,,3845,check
2554,45.0,F,Single,graduate,Y,3,,34779.0,136980.0,60,Home,659.0,2,17817,447233.0,255680.0,31085.0,semi-urban,Rejected,,2553,
2801,54.0,FEMALE,Single,NOT GRADUATE,no,2,11.0,100032.0,64332.0,60,home,354.0,0,155015,337626.0,,44356.0,urban,Approved,,2800,N/A
937,123.0,Female,Divorced,graduate,Y,4,0.0,119041.0,140669.0,120,Medical,410.0,2,264278,220781.0,104738.0,49279.0,Semiurban,Rejected,,936,N/A
5039,48.0,F,Single,Grad,NO,3,21.0,,99176.0,84,Education,795.0,0,503640,373974.0,250450.0,35292.0,semi-urban,Approved,,5038,N/A
825,43.0,M,Married,Not Graduate,Y,1,15.0,56132.0,357389.0,60,home,563 pts,1,459033,242751.0,43103.0,16224.0,Urban,Approved,,824,check
4322,25.0,Female,married,Graduate,YES,5,23.0,47757.0,171664.0,12,Business,758.0,1,211108,,271427.0,47450.0,semi-urban,Approved,,4321,
3402,29.0,male,Divorced,Post Graduate,NO,4,14.0,145383.0,356145.0,12,Education,587.0,0,896243,,,31645.0,Urban,Approved,,3401,
1390,55.0,M,SINGLE,NOT GRADUATE,Y,5,5.0,62982.0,259322.0,60,home,830.0,1,223938,197632.0,265695.0,14098.0,Semiurban,Approved,,1389,N/A
3565,64.0,male,Married,Post Graduate,YES,0,1.0,25295.0,260560.0,120,home,454.0,1,425997,328465.0,119464.0,19538.0,Semiurban,Rejected,,3564,
885,29.0,Female,Divorced,Post Graduate,,3,2.0,38667.0,455180.0,60,Home,304.0,2,350384,321644.0,32467.0,39265.0,Rural,Rejected,,884,
1869,22.0,FEMALE,married,Grad,NO,2,16.0,143199.0,369593.0,24,Business,744.0,4,205803,364286.0,202805.0,37992.0,semi-urban,Approved,,1868,
11,31.0,Female,SINGLE,Grad,no,1,8.0,104817.0,253924.0,48,Home,,0,957964,40806.0,127804.0,17046.0,urban,Approved,,10,N/A
3416,52.0,MALE,Single,Not Graduate,No,4,23.0,153558.0,375082.0,24,Medical,670.0,0,505423,314373.0,29017.0,19592.0,semi-urban,Approved,,3415,check
1464,40.0,,divorced,NOT GRADUATE,,3,15.0,180185.0,86397.0,12,Business,551.0,2,978122,70835.0,257930.0,35781.0,Rural,Approved,,1463,
807,46.0,male,divorced,Post Graduate,no,3,27.0,101268.0,334738.0,24,EDUCATION,371.0,1,562736,,53420.0,18066.0,RURAL,Approved,,806,N/A
4895,54.0,MALE,Divorced,Not Graduate,yes,4,0.0,,,24,Education,380.0,0,896471,373586.0,106804.0,16042.0,Urban,Rejected,,4894,N/A
4069,60.0,FEMALE,Single,NOT GRADUATE,,5,,120326.0,20668.0,48,Education,387.0,1,893916,320282.0,37121.0,16487.0,semi-urban,Approved,,4068,N/A
2109,29.0,F,divorced,graduate,no,1,6.0,93302.0,261463.0,24,Home,476.0,0,439919,82185.0,59004.0,,urban,Approved,,2108,
5160,21.0,female,Married,NOT GRADUATE,Y,1,16.0,76792.0,321096.0,84,home,842.0,2,745354,344622.0,206483.0,33430.0,urban,Approved,,5159,check
2306,30.0,F,Divorced,Grad,,4,16.0,182297.0,69442.0,60,EDUCATION,501.0,3,959618,3813.0,145933.0,47943.0,urban,Approved,,6066,N/A
2235,25.0,,SINGLE,Grad,Y,5,23.0,133396.0,430716.0,12,Medical,432.0,0,660934,448894.0,280607.0,17916.0,Rural,Approved,,2234,N/A
964,49.0,M,Divorced,Graduate,No,0,15.0,,113806.0,60,Education,420.0,0,185416,65816.0,188381.0,7187.0,Semiurban,Approved,,963,
4495,51.0,Female,SINGLE,NOT GRADUATE,no,2,17.0,149851.0,391230.0,84,Education,624.0,2,326239,468409.0,33715.0,6090.0,urban,Approved,,4494,check
2633,57.0,M,SINGLE,Not Graduate,Y,5,2.0,182008.0,338862.0,12,EDUCATION,479.0,1,598249,286211.0,92812.0,34302.0,Urban,Approved,,2632,N/A
705,57.0,FEMALE,Single,graduate,Yes,4,8.0,173706.0,109987.0,60,Education,653.0,0,967342,449565.0,272676.0,46507.0,semi-urban,Approved,,704,
432,57.0,female,Divorced,Grad,N,5,29.0,149553.0,453247.0,36,home,410.0,1,348171,482206.0,25697.0,7773.0,Rural,Approved,,431,check
4389,63.0,FEMALE,,Graduate,No,0,16.0,134310.0,128844.0,24,Business,528.0,3,150340,224285.0,105923.0,18221.0,urban,Approved,,4388,none
146,59.0,Male,SINGLE,graduate,YES,4,21.0,141897.0,202118.0,24,EDUCATION,749.0,3,315872,176091.0,156564.0,38401.0,semi-urban,Approved,,145,N/A
2034,22.0,FEMALE,,Grad,yes,5,,139238.0,490905.0,120,EDUCATION,834.0,1,859893,,68477.0,25731.0,RURAL,Approved,,2033,check
5419,38.0,Female,,Not Graduate,yes,4,0.0,197175.0,499361.0,12,EDUCATION,413.0,4,203867,604.0,198539.0,24470.0,Rural,Rejected,,5418,
1166,39.0,Male,,Post Graduate,No,1,,149526.0,309604.0,48,Personal,811.0,1,189356,291580.0,37220.0,7408.0,Semiurban,Approved,,1165,check
3501,37.0,M,divorced,Post Graduate,Y,3,17.0,122944.0,422896.0,36,home,423.0,3,754407,422538.0,21880.0,30134.0,urban,Rejected,,3500,N/A
2051,64.0,FEMALE,Single,Not Graduate,no,5,,188993.0,44015.0,24,EDUCATION,601.0,0,33485,40113.0,260289.0,40717.0,urban,Approved,,2050,check
3761,48.0,FEMALE,Divorced,NOT GRADUATE,YES,4,25.0,27436.0,290445.0,24,Education,,0,154128,27616.0,133495.0,11586.0,semi-urban,Approved,,3760,none
2625,57.0,,Divorced,Post Graduate,NO,5,9.0,195625.0,146295.0,84,Personal,515.0,1,861420,,115991.0,9760.0,urban,Approved,,2624,
4485,49.0,M,married,NOT GRADUATE,NO,0,6.0,114786.0,154438.0,84,Education,,1,666048,194223.0,188585.0,8269.0,semi-urban,Approved,,4484,none
4436,21.0,female,Single,Post Graduate,Y,5,1.0,,394957.0,84,Medical,571.0,4,675723,316486.0,54072.0,31317.0,RURAL,Rejected,,4435,check
4869,24.0,Male,Divorced,Post Graduate,,1,2.0,36375.0,419745.0,48,Home,636.0,0,300675,169933.0,110232.0,8927.0,Semiurban,Rejected,,4868,
5799,24.0,M,SINGLE,Grad,yes,0,17.0,82796.0,258786.0,48,Business,332.0,1,844290,55450.0,160804.0,48523.0,Urban,Approved,,5798,
4362,37.0,F,Single,Grad,Yes,5,,,98885.0,120,Personal,559.0,0,740241,62969.0,123642.0,15150.0,Urban,Approved,,4361,check
2425,41.0,Female,Single,Graduate,No,5,14.0,169725.0,384318.0,84,home,558.0,0,811672,239160.0,23011.0,12438.0,semi-urban,Approved,,2424,N/A
1263,37.0,,divorced,Post Graduate,yes,3,8.0,139020.0,371595.0,36,Education,789.0,4,516780,475570.0,186253.0,6353.0,semi-urban,Approved,,1262,check
1772,27.0,MALE,Single,NOT GRADUATE,,1,6.0,85140.0,172813.0,48,Personal,603.0,1,306596,187490.0,256626.0,33793.0,Semiurban,Approved,,1771,none
3512,,F,Single,Graduate,no,4,12.0,192074.0,305544.0,84,home,688.0,4,434832,483056.0,262712.0,14031.0,Rural,Approved,,3511,
272,28.0,Female,SINGLE,Grad,no,3,12.0,92227.0,225859.0,84,Medical,383.0,2,736122,341143.0,24548.0,39177.0,urban,Approved,,271,
245,48.0,Female,SINGLE,Not Graduate,N,2,28.0,119694.0,406392.0,48,Personal,569.0,2,966592,120737.0,149326.0,28713.0,urban,Rejected,,244,none
5935,39.0,MALE,Married,Not Graduate,NO,3,7.0,185505.0,118114.0,120,EDUCATION,569.0,4,801799,471657.0,154225.0,24293.0,RURAL,Approved,,5934,check
4573,33.0,Female,SINGLE,Grad,Y,3,26.0,71999.0,134014.0,84,EDUCATION,598.0,0,555351,340898.0,231590.0,43717.0,RURAL,Approved,,4572,N/A
2033,28.0,female,Married,NOT GRADUATE,Yes,1,,135631.0,313153.0,24,Education,,1,47395,74271.0,123736.0,10801.0,urban,Approved,,2032,check
4828,21.0,male,Married,NOT GRADUATE,YES,1,29.0,87445.0,10149.0,24,Medical,472.0,0,849724,408669.0,75063.0,20722.0,RURAL,Approved,,4827,none
814,37.0,MALE,Single,Graduate,Yes,5,18.0,133204.0,486641.0,60,Medical,316.0,2,524613,115983.0,186493.0,34704.0,Semiurban,Rejected,,813,none
3811,55.0,female,SINGLE,Graduate,NO,5,5.0,171212.0,356301.0,84,EDUCATION,626.0,4,17013,133914.0,251518.0,15841.0,Urban,Approved,,3810,check
4964,30.0,FEMALE,SINGLE,Grad,no,0,22.0,136361.0,418012.0,48,Medical,793.0,0,33026,479909.0,264031.0,19450.0,RURAL,Approved,,4963,check
1805,23.0,Male,divorced,graduate,Y,2,28.0,82224.0,161547.0,84,Home,616.0,0,458213,99979.0,220589.0,45599.0,urban,Approved,,1804,
4347,62.0,Male,SINGLE,NOT GRADUATE,NO,5,5.0,88666.0,198516.0,120,Education,715.0,0,743634,447733.0,146334.0,49914.0,Urban,Approved,,4346,
2462,44.0,male,,Graduate,yes,1,8.0,104085.0,138997.0,120,Business,706.0,1,285729,275690.0,241337.0,17210.0,semi-urban,Approved,,2461,none
546,39.0,,Divorced,NOT GRADUATE,yes,1,15.0,163424.0,497274.0,12,Home,360.0,0,33606,154568.0,101456.0,38468.0,Rural,Approved,,545,
3242,29.0,male,Divorced,NOT GRADUATE,Y,2,28.0,7575913.0,51901.0,60,Education,349.0,0,66141,61762.0,257232.0,,RURAL,Approved,,3241,
739,22.0,Male,Single,graduate,Y,5,26.0,40085.0,317067.0,36,Business,,0,209819,191484.0,109315.0,11723.0,Semiurban,Approved,,738,
311,50.0,M,Single,Not Graduate,no,2,26.0,171285.0,113138.0,24,EDUCATION,475.0,0,384527,206269.0,145578.0,9612.0,RURAL,Approved,,310,N/A
3522,44.0,Male,married,NOT GRADUATE,,5,2.0,184797.0,321235.0,60,home,674.0,1,438773,392580.0,151983.0,28534.0,Rural,Approved,,3521,N/A
1132,42.0,Female,SINGLE,Grad,no,0,23.0,38646.0,41355.0,48,Education,689.0,4,687825,214437.0,76119.0,18447.0,Urban,Approved,,1131,
5646,45.0,M,Divorced,Post Graduate,No,2,1.0,60934.0,360991.0,60,Business,496.0,3,650224,417128.0,210526.0,15853.0,Urban,Rejected,,6026,N/A
4112,,F,divorced,Post Graduate,,5,,149789.0,325961.0,36,Personal,557.0,3,338215,145869.0,89913.0,33612.0,RURAL,Approved,,4111,N/A
2770,64.0,female,divorced,Graduate,NO,0,26.0,33703.0,494885.0,36,Education,830.0,4,254622,100309.0,38815.0,43327.0,urban,Rejected,,2769,
921,58.0,female,Divorced,Post Graduate,N,5,15.0,106840.0,463189.0,24,Medical,677.0,2,429969,358221.0,260166.0,29172.0,Semiurban,Approved,,920,N/A
3588,57.0,Female,Divorced,Grad,YES,5,18.0,180119.0,,84,Home,779.0,4,320631,61259.0,187709.0,29606.0,Rural,Approved,,3587,check
3960,,MALE,married,NOT GRADUATE,No,1,28.0,117243.0,366395.0,24,Medical,642.0,4,221141,32300.0,231641.0,19094.0,semi-urban,Approved,,3959,check
39,41.0,,Married,NOT GRADUATE,,1,,,349352.0,60,EDUCATION,792.0,4,509919,455062.0,39753.0,14416.0,Semiurban,Approved,,38,check
4460,39.0,,Divorced,Not Graduate,NO,3,23.0,,320438.0,60,Personal,634.0,1,124788,71819.0,248563.0,17237.0,Rural,Approved,,4459,
4279,37.0,,Married,graduate,YES,0,,45103.0,188505.0,36,Business,460.0,1,683577,342993.0,195215.0,16437.0,semi-urban,Rejected,,4278,none
2984,41.0,Female,divorced,Not Graduate,N,1,2.0,130545.0,185685.0,120,Business,832.0,2,37439,88509.0,284783.0,45840.0,Rural,Approved,,2983,check
690,54.0,F,,Grad,no,5,12.0,77196.0,223811.0,12,Personal,659.0,1,934905,421753.0,242428.0,5177.0,Urban,Approved,,6105,
2668,39.0,Female,Married,Not Graduate,YES,1,27.0,45032.0,162234.0,84,EDUCATION,318.0,2,162879,324956.0,131440.0,,semi-urban,Rejected,,2667,check
3224,55.0,MALE,married,graduate,no,2,29.0,96693.0,188951.0,60,Home,,2,363028,440246.0,158222.0,45865.0,urban,Approved,,3223,
1183,48.0,Male,Divorced,Not Graduate,Y,3,2.0,177732.0,273556.0,60,Personal,313.0,1,414514,375777.0,272344.0,41208.0,Semiurban,Approved,,1182,N/A
615,48.0,Male,Divorced,Graduate,N,1,24.0,46502.0,402516.0,60,Home,476.0,1,870428,109153.0,155982.0,29049.0,urban,Rejected,,614,
5840,56.0,M,Divorced,Graduate,Y,4,2.0,148515.0,66779.0,48,Home,841.0,0,601377,314398.0,162813.0,,Urban,Approved,,6008,
1467,,Male,Single,Graduate,yes,1,24.0,83044.0,183321.0,60,Education,842.0,2,544654,147164.0,210819.0,39920.0,RURAL,Approved,,1466,N/A
4498,,MALE,SINGLE,Grad,N,5,6.0,29628.0,159093.0,60,Home,318.0,4,135746,485791.0,223029.0,33684.0,RURAL,Rejected,,4497,
3043,34.0,male,Single,Graduate,Yes,0,20.0,159565.0,332831.0,36,Business,846.0,1,133569,491278.0,202476.0,46126.0,urban,Approved,,3042,
935,22.0,F,SINGLE,Graduate,YES,5,27.0,57706.0,448855.0,36,home,,0,920637,74406.0,154421.0,42953.0,Rural,Approved,,934,none
2420,61.0,female,divorced,Graduate,Y,5,10.0,151841.0,339341.0,24,EDUCATION,485.0,4,568792,133882.0,251779.0,35324.0,Semiurban,Approved,,2419,
5517,36.0,male,married,NOT GRADUATE,yes,0,20.0,75255.0,264188.0,36,Personal,784.0,1,629105,368770.0,186463.0,26009.0,Urban,Approved,,5516,N/A
4952,50.0,Male,,Post Graduate,YES,5,1.0,131233.0,65840.0,60,Personal,801.0,0,79298,27432.0,188718.0,29414.0,Urban,Approved,,4951,
827,44.0,Male,Divorced,Post Graduate,N,2,0.0,56110.0,290578.0,48,Home,424.0,4,526498,450918.0,150415.0,21024.0,urban,Rejected,,826,
1522,33.0,female,SINGLE,Post Graduate,Y,5,4.0,195858.0,61232.0,84,Home,368.0,2,321447,28728.0,10432.0,18607.0,RURAL,Approved,,1521,N/A
2931,22.0,F,Single,Post Graduate,,1,4.0,192224.0,,60,Personal,847.0,3,137348,270124.0,84266.0,,semi-urban,Approved,,2930,
4233,55.0,MALE,Divorced,Not Graduate,NO,3,18.0,191963.0,306152.0,12,Home,563.0,0,566994,285720.0,142321.0,10434.0,Semiurban,Approved,,4232,none
629,39.0,Male,SINGLE,Not Graduate,No,4,0.0,43760.0,210229.0,36,Home,814.0,0,556362,440475.0,150906.0,47488.0,Urban,Rejected,,628,N/A
4431,,Male,divorced,NOT GRADUATE,No,4,4.0,71672.0,280255.0,36,EDUCATION,734.0,2,213083,284180.0,73052.0,29451.0,RURAL,Approved,,4430,none
3854,30.0,Male,,Graduate,yes,1,4.0,97271.0,292251.0,120,home,793.0,2,531113,95807.0,4257.0,40618.0,Semiurban,Approved,,3853,
391,28.0,Male,divorced,graduate,no,1,,122739.0,451021.0,48,EDUCATION,430.0,1,620527,194949.0,270754.0,49891.0,semi-urban,Approved,,390,check
4346,56.0,M,Single,Grad,No,2,2.0,93551.0,128120.0,120,Education,310.0,3,182747,413530.0,276377.0,42685.0,semi-urban,Rejected,,4345,N/A
5967,32.0,MALE,divorced,NOT GRADUATE,yes,1,15.0,148256.0,343346.0,60,EDUCATION,427.0,4,525879,178705.0,162943.0,46640.0,RURAL,Approved,,5966,
3991,,male,divorced,Post Graduate,no,0,7.0,86729.0,125120.0,36,Education,,3,830717,1882.0,258159.0,44210.0,Semiurban,Approved,,3990,none
401,60.0,M,SINGLE,NOT GRADUATE,NO,2,8.0,125072.0,174573.0,12,EDUCATION,754.0,1,798066,148849.0,202136.0,34742.0,Semiurban,Approved,,400,none
3360,37.0,MALE,Single,NOT GRADUATE,no,4,2.0,27612.0,344749.0,24,Personal,461.0,1,748531,294097.0,13265.0,13609.0,Urban,Rejected,,3359,none
47,46.0,FEMALE,SINGLE,Graduate,no,0,,25730.0,120871.0,84,Medical,565.0,0,877631,74240.0,242916.0,10648.0,Rural,Rejected,,46,
5866,47.0,F,divorced,Post Graduate,no,4,29.0,24646.0,471378.0,120,EDUCATION,331.0,4,995172,397480.0,249980.0,14113.0,Semiurban,Rejected,,5865,
4917,59.0,M,Married,Graduate,Y,4,16.0,114527.0,415646.0,36,Education,728.0,0,89128,100731.0,255333.0,9065.0,RURAL,Approved,,6029,
3643,26.0,Female,SINGLE,Post Graduate,no,5,17.0,90320.0,472121.0,48,Business,751.0,1,983761,330437.0,115780.0,18879.0,semi-urban,Approved,,3642,N/A
3727,48.0,Female,Single,Not Graduate,No,1,19.0,106310.0,158325.0,12,Medical,754.0,2,161109,481929.0,130971.0,,RURAL,Approved,,3726,check
5939,40.0,MALE,married,graduate,N,5,15.0,,369633.0,12,home,784.0,0,268038,374419.0,127873.0,46729.0,Semiurban,Approved,,5938,N/A
2422,49.0,FEMALE,Married,Post Graduate,No,2,5.0,22972.0,386059.0,48,EDUCATION,434.0,4,150790,366009.0,,,Rural,Rejected,,2421,none
1751,46.0,F,Divorced,Not Graduate,NO,0,22.0,74225.0,62287.0,60,home,489.0,1,714972,63021.0,96604.0,18436.0,urban,Approved,,1750,
5913,25.0,FEMALE,Married,Graduate,yes,2,9.0,39659.0,457829.0,120,home,,1,986579,264000.0,,,Semiurban,Rejected,,5912,
5005,58.0,F,Single,Graduate,no,3,12.0,199066.0,376698.0,120,Personal,799.0,3,929425,28617.0,25787.0,45243.0,Urban,Approved,,5004,
4063,24.0,female,,graduate,no,4,23.0,,147063.0,84,Business,468.0,1,63425,23645.0,260988.0,49536.0,semi-urban,Approved,,4062,check
339,45.0,MALE,,Post Graduate,No,3,20.0,70492.0,408078.0,24,Personal,558 pts,4,296198,391952.0,144427.0,13090.0,RURAL,Rejected,,338,
216,25.0,Male,Single,Post Graduate,N,2,23.0,195309.0,102841.0,84,Education,555.0,0,168891,,284607.0,29918.0,Urban,Approved,,215,
3664,37.0,F,divorced,Not Graduate,YES,3,21.0,162487.0,102289.0,24,EDUCATION,780.0,2,514280,220606.0,65469.0,15409.0,Semiurban,Approved,,3663,check
1342,44.0,Male,married,NOT GRADUATE,N,4,17.0,165338.0,364500.0,24,EDUCATION,322.0,4,360441,126343.0,237859.0,29404.0,Semiurban,Approved,,1341,none
5591,52.0,FEMALE,married,Post Graduate,YES,0,29.0,43052.0,113177.0,48,home,404.0,2,405890,266121.0,9134.0,34462.0,RURAL,Rejected,,5590,N/A
3895,37.0,,Divorced,NOT GRADUATE,,0,4.0,176089.0,60046.0,36,Business,719.0,4,958982,399236.0,40715.0,46688.0,Urban,Approved,,3894,none
3641,23.0,Female,Single,NOT GRADUATE,Y,5,14.0,145555.0,488557.0,60,Education,307.0,3,346480,17881.0,287156.0,9264.0,urban,Rejected,,3640,
330,51.0,Male,Married,NOT GRADUATE,YES,5,22.0,168868.0,,36,Education,713.0,3,956736,106420.0,41364.0,39164.0,Rural,Approved,,329,none
3005,28.0,female,married,NOT GRADUATE,Yes,5,12.0,196604.0,227322.0,24,home,370.0,3,485548,282912.0,146504.0,43435.0,semi-urban,Approved,,3004,
5843,27.0,,Divorced,NOT GRADUATE,N,4,20.0,107618.0,336253.0,48,Home,370.0,3,721450,475303.0,,48128.0,RURAL,Rejected,,5842,
3116,37.0,MALE,SINGLE,NOT GRADUATE,yes,4,14.0,,461122.0,84,Business,680.0,2,818941,63253.0,92856.0,34085.0,semi-urban,Approved,,3115,check
5966,45.0,,married,Graduate,Y,5,4.0,157877.0,438756.0,60,Education,825.0,2,254456,119430.0,28500.0,16128.0,semi-urban,Approved,,5965,check
2323,28.0,Male,SINGLE,Grad,yes,4,0.0,,15247.0,36,Home,696.0,4,397082,159009.0,228252.0,18831.0,urban,Approved,,2322,
4198,22.0,male,SINGLE,Not Graduate,No,2,6.0,162181.0,456729.0,36,Education,431.0,4,910952,414475.0,154841.0,,Semiurban,Approved,,4197,
3550,44.0,F,Single,Not Graduate,Y,1,1.0,117367.0,392316.0,24,EDUCATION,577.0,1,917787,351470.0,299704.0,30410.0,urban,Rejected,,3549,
1459,54.0,,SINGLE,Graduate,yes,3,29.0,153653.0,432530.0,36,Education,527.0,0,853552,58538.0,133121.0,27266.0,Semiurban,Approved,,1458,none
172,33.0,F,Single,graduate,,3,14.0,86727.0,23361.0,48,EDUCATION,761.0,3,458939,181884.0,61737.0,48020.0,Rural,Approved,,171,check
4204,45.0,FEMALE,Divorced,Grad,N,4,11.0,56943.0,363229.0,120,Personal,408.0,4,432143,136401.0,258548.0,42625.0,Urban,Rejected,,4203,N/A
5118,42.0,F,Married,Not Graduate,NO,2,23.0,50531.0,375555.0,60,Medical,575.0,1,437458,,41382.0,27248.0,Rural,Approved,,5117,none
3570,33.0,M,SINGLE,Graduate,YES,3,0.0,104629.0,483803.0,24,Business,576.0,0,509038,412658.0,226171.0,15584.0,Semiurban,Rejected,,3569,N/A
4227,52.0,male,divorced,Not Graduate,no,5,4.0,195430.0,158652.0,120,EDUCATION,508.0,4,190989,446333.0,34308.0,36181.0,Semiurban,Approved,,4226,
4985,47.0,M,Single,NOT GRADUATE,no,3,19.0,133884.0,27205.0,12,Business,312.0,2,656917,349251.0,,29453.0,semi-urban,Approved,,4984,none
5034,61.0,Male,,Not Graduate,N,4,10.0,124060.0,95381.0,12,Home,496.0,2,802879,75266.0,2065.0,45548.0,Urban,Approved,,5033,none
939,40.0,,divorced,NOT GRADUATE,yes,2,27.0,61139.0,166860.0,60,Home,508.0,1,164450,467173.0,32264.0,41193.0,Urban,Approved,,938,N/A
61,26.0,female,married,Grad,yes,2,8.0,80973.0,127058.0,24,Personal,764.0,0,769014,20392.0,215767.0,31354.0,Urban,Approved,,60,
1241,60.0,M,Married,graduate,yes,5,17.0,99380.0,471185.0,60,Medical,505.0,0,154923,764.0,226979.0,41441.0,RURAL,Approved,,1240,N/A
5107,25.0,female,Single,Grad,NO,2,,112889.0,354490.0,84,Business,382.0,2,970094,427613.0,135686.0,36845.0,Semiurban,Rejected,,5106,N/A
2121,,M,,graduate,No,2,4.0,82119.0,294531.0,84,Personal,362.0,2,571630,310132.0,171891.0,9982.0,RURAL,Rejected,,2120,none
1525,33.0,F,Single,Grad,N,2,3.0,181358.0,470713.0,48,Home,,4,443656,74001.0,52175.0,32353.0,RURAL,Approved,,1524,
154,42.0,Male,divorced,Grad,no,1,26.0,110456.0,491649.0,12,Medical,762.0,3,7223,466506.0,122428.0,49984.0,urban,Approved,,153,N/A
482,30.0,Male,Single,Graduate,Y,1,21.0,82894.0,434223.0,24,home,907.0,2,885876,425438.0,186085.0,37642.0,Semiurban,Approved,,481,
4461,39.0,,Divorced,Post Graduate,NO,5,25.0,39159.0,54777.0,84,home,483.0,4,354040,298748.0,176739.0,48455.0,urban,Rejected,,4460,N/A
3921,41.0,male,married,Post Graduate,no,3,12.0,128397.0,48319.0,36,Medical,769.0,4,377893,385886.0,239774.0,8906.0,Semiurban,Approved,,3920,
1763,59.0,F,SINGLE,Not Graduate,,5,20.0,107908.0,216811.0,60,Business,392.0,2,888396,11254.0,30487.0,45272.0,Rural,Approved,,1762,
751,58.0,M,divorced,Post Graduate,N,1,29.0,23228.0,231621.0,60,Business,591.0,2,756915,495316.0,20537.0,32443.0,Urban,Rejected,,750,
1786,32.0,MALE,Divorced,Graduate,yes,2,16.0,106322.0,280659.0,36,Education,584.0,4,965988,321489.0,267010.0,47640.0,Semiurban,Approved,,1785,
4502,29.0,FEMALE,,NOT GRADUATE,,2,22.0,199166.0,6532.0,84,Personal,669.0,3,676270,390080.0,,46567.0,RURAL,Approved,,4501,
